,Player,team,G,Points accumulated,FP_avg,mins_avg
11,Franz Wagner,Frankpark Balls,11,184,15.333333333333334,31.76527777777778
12,Franz Wagner,Frankpark Balls,12,189,14.538461538461538,32.003846153846155
13,Franz Wagner,Frankpark Balls,13,207,14.785714285714286,32.246428571428574
14,Franz Wagner,Frankpark Balls,14,227,15.133333333333333,32.35666666666666
15,Franz Wagner,Frankpark Balls,15,245,15.3125,32.12916666666666
16,Franz Wagner,Frankpark Balls,16,248,14.588235294117647,31.45686274509804
17,Franz Wagner,Frankpark Balls,17,243,13.5,31.02592592592593
18,Franz Wagner,Frankpark Balls,18,267,14.052631578947368,31.108771929824563
19,Franz Wagner,Frankpark Balls,19,281,14.05,31.024166666666666
20,Franz Wagner,Frankpark Balls,20,298,14.19047619047619,31.179365079365077
21,Franz Wagner,Frankpark Balls,21,321,14.590909090909092,31.502272727272725
22,Franz Wagner,Frankpark Balls,22,343,14.91304347826087,31.566666666666666
23,Franz Wagner,Frankpark Balls,23,364,15.166666666666666,31.645833333333332
24,Franz Wagner,Frankpark Balls,24,386,15.44,31.6
25,Franz Wagner,Frankpark Balls,25,412,15.846153846153847,31.65
26,Franz Wagner,Frankpark Balls,26,436,16.14814814814815,31.719135802469136
27,Franz Wagner,Frankpark Balls,27,451,16.107142857142858,31.985714285714284
28,Franz Wagner,Frankpark Balls,28,459,15.827586206896552,32.06609195402299
29,Franz Wagner,Frankpark Balls,29,483,16.1,32.2
30,Franz Wagner,Frankpark Balls,30,508,16.387096774193548,32.08010752688172
31,Franz Wagner,Frankpark Balls,31,525,16.40625,32.20625
32,Franz Wagner,Frankpark Balls,32,543,16.454545454545453,32.26868686868686
33,Franz Wagner,Frankpark Balls,33,551,16.205882352941178,32.24901960784313
34,Franz Wagner,Frankpark Balls,34,595,17.0,32.421428571428564
35,Franz Wagner,Frankpark Balls,35,612,17.0,32.467129629629625
36,Franz Wagner,Frankpark Balls,36,619,16.72972972972973,32.51711711711711
37,Franz Wagner,Frankpark Balls,37,645,16.973684210526315,32.40701754385964
38,Franz Wagner,Frankpark Balls,38,660,16.923076923076923,32.32777777777777
39,Franz Wagner,Frankpark Balls,39,668,16.7,32.212083333333325
40,Franz Wagner,Frankpark Balls,40,683,16.658536585365855,32.127642276422755
41,Franz Wagner,Frankpark Balls,41,709,16.88095238095238,32.13531746031745
42,Franz Wagner,Frankpark Balls,42,737,17.13953488372093,32.24573643410852
43,Franz Wagner,Frankpark Balls,43,740,16.818181818181817,32.127651515151506
44,Franz Wagner,Frankpark Balls,44,748,16.622222222222224,32.11888888888888
45,Franz Wagner,Frankpark Balls,45,764,16.608695652173914,32.1641304347826
46,Franz Wagner,Frankpark Balls,46,783,16.659574468085108,32.28510638297872
47,Franz Wagner,Frankpark Balls,47,804,16.75,32.40798611111111
48,Franz Wagner,Frankpark Balls,48,835,17.040816326530614,32.44489795918367
49,Franz Wagner,Frankpark Balls,49,857,17.14,32.33333333333333
50,Franz Wagner,Frankpark Balls,50,872,17.098039215686274,32.31666666666666
51,Franz Wagner,Frankpark Balls,51,894,17.192307692307693,32.33621794871794
52,Franz Wagner,Frankpark Balls,52,909,17.150943396226417,32.295911949685525
53,Franz Wagner,Frankpark Balls,53,927,17.166666666666668,32.19259259259258
54,Franz Wagner,Frankpark Balls,54,933,16.963636363636365,32.08484848484848
55,Franz Wagner,Frankpark Balls,55,954,17.035714285714285,32.04880952380952
56,Franz Wagner,Frankpark Balls,56,969,17.0,32.07163742690057
57,Franz Wagner,Frankpark Balls,57,980,16.896551724137932,32.003735632183904
58,Franz Wagner,Frankpark Balls,58,1012,17.152542372881356,32.01158192090395
59,Franz Wagner,Frankpark Balls,59,1026,17.1,31.966388888888883
60,Franz Wagner,Frankpark Balls,60,1040,17.049180327868854,31.922677595628407
61,Franz Wagner,Frankpark Balls,61,1059,17.080645161290324,31.848118279569885
0,Lauri Markkanen,Frankpark Balls,0,13,13.0,31.466666666666665
1,Lauri Markkanen,Frankpark Balls,1,28,14.0,32.93333333333333
2,Lauri Markkanen,Frankpark Balls,2,41,13.666666666666666,32.52222222222222
3,Lauri Markkanen,Frankpark Balls,3,57,14.25,31.2625
4,Lauri Markkanen,Frankpark Balls,4,67,13.4,30.726666666666667
5,Lauri Markkanen,Frankpark Balls,5,84,14.0,30.933333333333334
6,Lauri Markkanen,Frankpark Balls,6,101,14.428571428571429,30.107142857142858
7,Lauri Markkanen,Frankpark Balls,7,121,15.125,30.725
8,Lauri Markkanen,Frankpark Balls,8,121,,
9,Lauri Markkanen,Frankpark Balls,9,121,,
10,Lauri Markkanen,Frankpark Balls,10,121,,
11,Lauri Markkanen,Frankpark Balls,11,121,,
12,Lauri Markkanen,Frankpark Balls,12,121,,
13,Lauri Markkanen,Frankpark Balls,13,121,,
14,Lauri Markkanen,Frankpark Balls,14,121,,
15,Lauri Markkanen,Frankpark Balls,15,121,,
16,Lauri Markkanen,Frankpark Balls,16,121,,
17,Lauri Markkanen,Frankpark Balls,17,145,16.11111111111111,30.735185185185188
18,Lauri Markkanen,Frankpark Balls,18,169,16.9,31.241666666666667
19,Lauri Markkanen,Frankpark Balls,19,192,17.454545454545453,31.33787878787879
20,Lauri Markkanen,Frankpark Balls,20,226,18.833333333333332,31.501388888888894
21,Lauri Markkanen,Frankpark Balls,21,227,17.46153846153846,31.09871794871795
22,Lauri Markkanen,Frankpark Balls,22,245,17.5,31.45357142857143
23,Lauri Markkanen,Frankpark Balls,23,253,16.866666666666667,31.666666666666668
24,Lauri Markkanen,Frankpark Balls,24,279,17.4375,31.838541666666668
25,Lauri Markkanen,Frankpark Balls,25,293,17.235294117647058,31.566666666666666
26,Lauri Markkanen,Frankpark Balls,26,319,17.72222222222222,31.01574074074074
27,Lauri Markkanen,Frankpark Balls,27,318,16.736842105263158,30.759649122807016
28,Lauri Markkanen,Frankpark Balls,28,330,16.5,30.79833333333333
29,Lauri Markkanen,Frankpark Balls,29,341,16.238095238095237,30.234920634920634
30,Lauri Markkanen,Frankpark Balls,30,339,15.409090909090908,30.186363636363634
31,Lauri Markkanen,Frankpark Balls,31,345,15.0,30.30652173913043
32,Lauri Markkanen,Frankpark Balls,32,369,15.375,29.966666666666665
33,Lauri Markkanen,Frankpark Balls,33,382,15.28,29.987999999999996
34,Lauri Markkanen,Frankpark Balls,34,400,15.384615384615385,29.843589743589742
35,Lauri Markkanen,Frankpark Balls,35,408,15.11111111111111,29.86975308641975
36,Lauri Markkanen,Frankpark Balls,36,424,15.142857142857142,30.003571428571426
37,Lauri Markkanen,Frankpark Balls,37,444,15.310344827586206,30.22126436781609
38,Lauri Markkanen,Frankpark Balls,38,463,15.433333333333334,30.327222222222222
39,Lauri Markkanen,Frankpark Balls,39,478,15.419354838709678,30.28763440860215
40,Lauri Markkanen,Frankpark Balls,40,495,15.46875,30.367708333333333
41,Lauri Markkanen,Frankpark Balls,41,524,15.878787878787879,30.51212121212121
42,Lauri Markkanen,Frankpark Balls,42,538,15.823529411764707,30.600980392156863
43,Lauri Markkanen,Frankpark Balls,43,556,15.885714285714286,30.636666666666667
44,Lauri Markkanen,Frankpark Balls,44,572,15.88888888888889,30.612499999999997
45,Lauri Markkanen,Frankpark Balls,45,608,16.43243243243243,30.664864864864864
46,Lauri Markkanen,Frankpark Balls,46,622,16.36842105263158,30.2
47,Lauri Markkanen,Frankpark Balls,47,622,,
48,Lauri Markkanen,Frankpark Balls,48,622,,
49,Lauri Markkanen,Frankpark Balls,49,622,,
50,Lauri Markkanen,Frankpark Balls,50,622,,
51,Lauri Markkanen,Frankpark Balls,51,622,,
52,Lauri Markkanen,Frankpark Balls,52,622,,
53,Lauri Markkanen,Frankpark Balls,53,622,,
54,Lauri Markkanen,Frankpark Balls,54,622,,
55,Lauri Markkanen,Frankpark Balls,55,622,,
56,Lauri Markkanen,Frankpark Balls,56,622,,
57,Lauri Markkanen,Frankpark Balls,57,622,,
58,Lauri Markkanen,Frankpark Balls,58,642,16.46153846153846,30.136324786324785
59,Lauri Markkanen,Frankpark Balls,59,665,16.625,30.246666666666663
60,Lauri Markkanen,Frankpark Balls,60,670,16.341463414634145,30.36422764227642
0,Andrew Wiggins,Frankpark Balls,0,16,16.0,25.733333333333334
1,Andrew Wiggins,Frankpark Balls,1,36,18.0,28.241666666666667
2,Andrew Wiggins,Frankpark Balls,2,51,17.0,29.227777777777778
3,Andrew Wiggins,Frankpark Balls,3,72,18.0,29.595833333333335
4,Andrew Wiggins,Frankpark Balls,4,85,17.0,31.156666666666666
5,Andrew Wiggins,Frankpark Balls,5,99,16.5,30.102777777777778
6,Andrew Wiggins,Frankpark Balls,6,115,16.428571428571427,29.90952380952381
7,Andrew Wiggins,Frankpark Balls,7,126,15.75,29.441666666666666
8,Andrew Wiggins,Frankpark Balls,8,137,15.222222222222221,29.48148148148148
9,Andrew Wiggins,Frankpark Balls,9,149,14.9,29.134999999999998
10,Andrew Wiggins,Frankpark Balls,10,184,16.727272727272727,29.369696969696964
11,Andrew Wiggins,Frankpark Balls,11,198,16.5,29.36666666666666
12,Andrew Wiggins,Frankpark Balls,12,228,17.53846153846154,29.582051282051278
13,Andrew Wiggins,Frankpark Balls,13,246,17.571428571428573,29.049999999999994
14,Andrew Wiggins,Frankpark Balls,14,252,16.8,28.723333333333326
15,Andrew Wiggins,Frankpark Balls,15,272,17.0,29.21041666666666
16,Andrew Wiggins,Frankpark Balls,16,310,18.235294117647058,29.414705882352933
17,Andrew Wiggins,Frankpark Balls,17,329,18.27777777777778,29.656481481481478
18,Andrew Wiggins,Frankpark Balls,18,358,18.842105263157894,29.88508771929824
19,Andrew Wiggins,Frankpark Balls,19,370,18.5,30.196666666666665
20,Andrew Wiggins,Frankpark Balls,20,377,17.952380952380953,30.343650793650788
21,Andrew Wiggins,Frankpark Balls,21,396,18.0,30.322727272727267
22,Andrew Wiggins,Frankpark Balls,22,407,17.695652173913043,30.348550724637676
23,Andrew Wiggins,Frankpark Balls,23,439,18.291666666666668,30.331944444444442
24,Andrew Wiggins,Frankpark Balls,24,457,18.28,30.43133333333333
25,Andrew Wiggins,Frankpark Balls,25,480,18.46153846153846,30.669871794871792
26,Andrew Wiggins,Frankpark Balls,26,495,18.333333333333332,30.796913580246912
27,Andrew Wiggins,Frankpark Balls,27,513,18.321428571428573,30.9
28,Andrew Wiggins,Frankpark Balls,28,546,18.82758620689655,31.07816091954023
29,Andrew Wiggins,Frankpark Balls,29,546,,
30,Andrew Wiggins,Frankpark Balls,30,546,,
31,Andrew Wiggins,Frankpark Balls,31,546,,
32,Andrew Wiggins,Frankpark Balls,32,567,18.9,31.108333333333334
33,Andrew Wiggins,Frankpark Balls,33,585,18.870967741935484,31.333870967741937
34,Andrew Wiggins,Frankpark Balls,34,613,19.15625,31.420833333333334
35,Andrew Wiggins,Frankpark Balls,35,631,19.12121212121212,31.453535353535354
36,Andrew Wiggins,Frankpark Balls,36,648,19.058823529411764,31.46764705882353
37,Andrew Wiggins,Frankpark Balls,37,656,18.742857142857144,31.539047619047622
38,Andrew Wiggins,Frankpark Balls,38,667,18.52777777777778,31.59490740740741
39,Andrew Wiggins,Frankpark Balls,39,682,18.43243243243243,31.487837837837844
40,Andrew Wiggins,Frankpark Balls,40,711,18.710526315789473,31.386842105263167
41,Andrew Wiggins,Frankpark Balls,41,722,18.512820512820515,31.325641025641033
42,Andrew Wiggins,Frankpark Balls,42,744,18.6,31.23333333333334
43,Andrew Wiggins,Frankpark Balls,43,751,18.317073170731707,31.39918699186993
44,Andrew Wiggins,Frankpark Balls,44,764,18.19047619047619,31.480158730158738
45,Andrew Wiggins,Frankpark Balls,45,775,18.023255813953487,31.560852713178303
46,Andrew Wiggins,Frankpark Balls,46,790,17.954545454545453,31.428787878787887
47,Andrew Wiggins,Frankpark Balls,47,819,18.2,31.52925925925927
48,Andrew Wiggins,Frankpark Balls,48,854,18.565217391304348,31.652173913043487
49,Andrew Wiggins,Frankpark Balls,49,885,18.829787234042552,31.69503546099292
50,Andrew Wiggins,Frankpark Balls,50,885,,
51,Andrew Wiggins,Frankpark Balls,51,896,18.666666666666668,31.61250000000001
52,Andrew Wiggins,Frankpark Balls,52,909,18.551020408163264,31.687074829931984
53,Andrew Wiggins,Frankpark Balls,53,925,18.5,31.60800000000001
54,Andrew Wiggins,Frankpark Balls,54,948,18.58823529411765,31.687254901960795
55,Andrew Wiggins,Frankpark Balls,55,966,18.576923076923077,31.710256410256424
56,Andrew Wiggins,Frankpark Balls,56,978,18.452830188679247,31.635220125786176
57,Andrew Wiggins,Frankpark Balls,57,989,18.314814814814813,31.72129629629631
58,Andrew Wiggins,Frankpark Balls,58,997,18.12727272727273,31.610909090909107
59,Andrew Wiggins,Frankpark Balls,59,1011,18.053571428571427,31.652976190476206
0,Paul George,FuxEm_Like ARabbott,0,44,44.0,36.55
1,Paul George,FuxEm_Like ARabbott,1,98,49.0,35.675
2,Paul George,FuxEm_Like ARabbott,2,115,38.333333333333336,32.64444444444444
3,Paul George,FuxEm_Like ARabbott,3,129,32.25,33.02083333333333
4,Paul George,FuxEm_Like ARabbott,4,173,34.6,33.14
5,Paul George,FuxEm_Like ARabbott,5,212,35.333333333333336,34.34722222222222
6,Paul George,FuxEm_Like ARabbott,6,249,35.57142857142857,34.554761904761904
7,Paul George,FuxEm_Like ARabbott,7,271,33.875,34.96458333333333
8,Paul George,FuxEm_Like ARabbott,8,290,32.22222222222222,35.26481481481481
9,Paul George,FuxEm_Like ARabbott,9,316,31.6,35.019999999999996
10,Paul George,FuxEm_Like ARabbott,10,341,31.0,35.310606060606055
11,Paul George,FuxEm_Like ARabbott,11,369,30.75,34.606944444444444
12,Paul George,FuxEm_Like ARabbott,12,399,30.692307692307693,35.12307692307692
13,Paul George,FuxEm_Like ARabbott,13,429,30.642857142857142,35.035714285714285
14,Paul George,FuxEm_Like ARabbott,14,459,30.6,34.78111111111111
15,Paul George,FuxEm_Like ARabbott,15,476,29.75,34.771874999999994
16,Paul George,FuxEm_Like ARabbott,16,500,29.41176470588235,34.937254901960785
17,Paul George,FuxEm_Like ARabbott,17,523,29.055555555555557,35.6861111111111
18,Paul George,FuxEm_Like ARabbott,18,532,28.0,35.513157894736835
19,Paul George,FuxEm_Like ARabbott,19,553,27.65,35.563333333333325
20,Paul George,FuxEm_Like ARabbott,20,573,27.285714285714285,35.48412698412697
21,Paul George,FuxEm_Like ARabbott,21,573,,
22,Paul George,FuxEm_Like ARabbott,22,594,27.0,35.66515151515151
23,Paul George,FuxEm_Like ARabbott,23,614,26.695652173913043,35.757971014492746
24,Paul George,FuxEm_Like ARabbott,24,636,26.5,35.87569444444444
25,Paul George,FuxEm_Like ARabbott,25,636,,
26,Paul George,FuxEm_Like ARabbott,26,636,,
27,Paul George,FuxEm_Like ARabbott,27,636,,
28,Paul George,FuxEm_Like ARabbott,28,636,,
29,Paul George,FuxEm_Like ARabbott,29,636,,
30,Paul George,FuxEm_Like ARabbott,30,664,26.56,35.660666666666664
31,Paul George,FuxEm_Like ARabbott,31,686,26.384615384615383,35.52948717948718
32,Paul George,FuxEm_Like ARabbott,32,686,,
33,Paul George,FuxEm_Like ARabbott,33,686,,
34,Paul George,FuxEm_Like ARabbott,34,686,,
35,Paul George,FuxEm_Like ARabbott,35,686,,
36,Paul George,FuxEm_Like ARabbott,36,686,,
37,Paul George,FuxEm_Like ARabbott,37,686,,
38,Paul George,FuxEm_Like ARabbott,38,686,,
39,Paul George,FuxEm_Like ARabbott,39,686,,
40,Paul George,FuxEm_Like ARabbott,40,686,,
41,Paul George,FuxEm_Like ARabbott,41,686,,
42,Paul George,FuxEm_Like ARabbott,42,686,,
43,Paul George,FuxEm_Like ARabbott,43,686,,
44,Paul George,FuxEm_Like ARabbott,44,686,,
45,Paul George,FuxEm_Like ARabbott,45,686,,
46,Paul George,FuxEm_Like ARabbott,46,686,,
47,Paul George,FuxEm_Like ARabbott,47,686,,
48,Paul George,FuxEm_Like ARabbott,48,686,,
49,Paul George,FuxEm_Like ARabbott,49,686,,
50,Paul George,FuxEm_Like ARabbott,50,686,,
51,Paul George,FuxEm_Like ARabbott,51,686,,
52,Paul George,FuxEm_Like ARabbott,52,686,,
53,Paul George,FuxEm_Like ARabbott,53,686,,
54,Paul George,FuxEm_Like ARabbott,54,686,,
55,Paul George,FuxEm_Like ARabbott,55,686,,
56,Paul George,FuxEm_Like ARabbott,56,686,,
57,Paul George,FuxEm_Like ARabbott,57,686,,
58,Paul George,FuxEm_Like ARabbott,58,686,,
59,Paul George,FuxEm_Like ARabbott,59,686,,
60,Paul George,FuxEm_Like ARabbott,60,686,,
61,Paul George,FuxEm_Like ARabbott,61,686,,
62,Paul George,FuxEm_Like ARabbott,62,686,,
0,Domantas Sabonis,FuxEm_Like ARabbott,0,46,46.0,39.31666666666667
1,Domantas Sabonis,FuxEm_Like ARabbott,1,85,42.5,41.075
2,Domantas Sabonis,FuxEm_Like ARabbott,2,114,38.0,41.57222222222222
3,Domantas Sabonis,FuxEm_Like ARabbott,3,150,37.5,40.54166666666667
4,Domantas Sabonis,FuxEm_Like ARabbott,4,167,33.4,39.18000000000001
5,Domantas Sabonis,FuxEm_Like ARabbott,5,190,31.666666666666668,38.40555555555556
6,Domantas Sabonis,FuxEm_Like ARabbott,6,224,32.0,38.56666666666667
7,Domantas Sabonis,FuxEm_Like ARabbott,7,268,33.5,38.19791666666667
8,Domantas Sabonis,FuxEm_Like ARabbott,8,279,31.0,37.75555555555556
9,Domantas Sabonis,FuxEm_Like ARabbott,9,301,30.1,37.536666666666676
10,Domantas Sabonis,FuxEm_Like ARabbott,10,328,29.818181818181817,36.796969696969704
11,Domantas Sabonis,FuxEm_Like ARabbott,11,369,30.75,36.487500000000004
12,Domantas Sabonis,FuxEm_Like ARabbott,12,377,29.0,36.09102564102564
13,Domantas Sabonis,FuxEm_Like ARabbott,13,415,29.642857142857142,35.67261904761905
14,Domantas Sabonis,FuxEm_Like ARabbott,14,452,30.133333333333333,35.97666666666667
15,Domantas Sabonis,FuxEm_Like ARabbott,15,474,29.625,35.91458333333333
16,Domantas Sabonis,FuxEm_Like ARabbott,16,482,28.352941176470587,35.11274509803921
17,Domantas Sabonis,FuxEm_Like ARabbott,17,518,28.77777777777778,34.379629629629626
18,Domantas Sabonis,FuxEm_Like ARabbott,18,551,29.0,33.95614035087719
19,Domantas Sabonis,FuxEm_Like ARabbott,19,584,29.2,33.99083333333333
20,Domantas Sabonis,FuxEm_Like ARabbott,20,621,29.571428571428573,34.103968253968254
21,Domantas Sabonis,FuxEm_Like ARabbott,21,629,28.59090909090909,33.54242424242424
22,Domantas Sabonis,FuxEm_Like ARabbott,22,684,29.73913043478261,33.65
23,Domantas Sabonis,FuxEm_Like ARabbott,23,722,30.083333333333332,33.890277777777776
24,Domantas Sabonis,FuxEm_Like ARabbott,24,754,30.16,34.01533333333333
25,Domantas Sabonis,FuxEm_Like ARabbott,25,802,30.846153846153847,34.090384615384615
26,Domantas Sabonis,FuxEm_Like ARabbott,26,844,31.25925925925926,34.0574074074074
27,Domantas Sabonis,FuxEm_Like ARabbott,27,885,31.607142857142858,34.079166666666666
28,Domantas Sabonis,FuxEm_Like ARabbott,28,924,31.862068965517242,34.158620689655166
29,Domantas Sabonis,FuxEm_Like ARabbott,29,956,31.866666666666667,34.178888888888885
30,Domantas Sabonis,FuxEm_Like ARabbott,30,976,31.483870967741936,34.084946236559134
31,Domantas Sabonis,FuxEm_Like ARabbott,31,986,30.8125,33.90989583333333
32,Domantas Sabonis,FuxEm_Like ARabbott,32,986,,
33,Domantas Sabonis,FuxEm_Like ARabbott,33,1013,30.696969696969695,33.94444444444444
34,Domantas Sabonis,FuxEm_Like ARabbott,34,1044,30.705882352941178,34.02549019607843
35,Domantas Sabonis,FuxEm_Like ARabbott,35,1087,31.057142857142857,34.189047619047614
36,Domantas Sabonis,FuxEm_Like ARabbott,36,1139,31.63888888888889,34.33472222222222
37,Domantas Sabonis,FuxEm_Like ARabbott,37,1152,31.135135135135137,34.46126126126126
38,Domantas Sabonis,FuxEm_Like ARabbott,38,1211,31.86842105263158,34.55219298245614
39,Domantas Sabonis,FuxEm_Like ARabbott,39,1259,32.282051282051285,34.63247863247864
40,Domantas Sabonis,FuxEm_Like ARabbott,40,1304,32.6,34.88
41,Domantas Sabonis,FuxEm_Like ARabbott,41,1328,32.390243902439025,34.806910569105696
42,Domantas Sabonis,FuxEm_Like ARabbott,42,1360,32.38095238095238,34.85317460317461
43,Domantas Sabonis,FuxEm_Like ARabbott,43,1392,32.372093023255815,34.84302325581396
